YEAR,DISTRICT,MONTH,AVERAGE LAFD TURNOUT TIME IN DISTRICT - Non-EMS,AVERAGE LAFD TURNOUT TIME IN DISTRICT - EMS,AVERAGE LAFD TRAVEL TIME  IN DISTRICT - Non-EMS,AVERAGE LAFD TRAVEL TIME IN DISTRICT - EMS,INCIDENT COUNT IN DISTRICT - Non-EMS,INCIDENT COUNT IN DISTRICT - EMS
2016,78,Dec,0:01:01,0:01:02,0:05:00,0:05:13,50,210
2016,78,Overall 2016,0:01:12,0:01:09,0:04:47,0:04:44,588,2554
2016,79,Jan,0:01:11,0:01:15,0:05:51,0:05:33,33,181
2016,79,Feb,0:00:49,0:01:12,0:05:14,0:05:53,39,161
2016,79,Mar,0:00:59,0:01:07,0:05:42,0:05:14,25,141
2016,79,Apr,0:00:58,0:01:06,0:05:02,0:05:33,38,190
2016,79,May,0:01:13,0:01:10,0:05:57,0:05:16,45,162
2016,79,Jun,0:00:57,0:01:09,0:05:47,0:05:09,40,170
2016,79,Jul,0:01:04,0:01:11,0:06:20,0:05:25,45,148
2016,79,Aug,0:00:59,0:01:08,0:05:08,0:05:13,47,171
2016,79,Sep,0:01:17,0:01:12,0:06:08,0:05:26,37,177
2016,79,Oct,0:00:58,0:01:13,0:05:41,0:05:29,38,175
2016,79,Nov,0:01:01,0:01:12,0:05:44,0:05:51,37,141
2016,79,Dec,0:00:59,0:01:09,0:05:57,0:05:45,43,198
2016,79,Overall 2016,0:01:02,0:01:10,0:05:43,0:05:29,467,2015
2016,81,Jan,0:00:58,0:01:05,0:04:40,0:04:24,51,380
2016,81,Feb,0:01:01,0:01:03,0:04:27,0:04:32,49,419
2016,81,Mar,0:00:58,0:01:01,0:03:50,0:04:41,40,330
2016,81,Apr,0:00:57,0:01:03,0:03:59,0:04:35,50,377
2016,81,May,0:00:58,0:01:04,0:04:16,0:04:27,33,354
2016,81,Jun,0:01:03,0:01:03,0:04:18,0:04:28,59,399
2016,81,Jul,0:00:59,0:01:02,0:03:53,0:04:51,41,373
2016,81,Aug,0:00:58,0:01:03,0:04:09,0:04:30,47,385
2016,81,Sep,0:01:01,0:01:02,0:03:57,0:04:41,59,392
2016,81,Oct,0:00:54,0:01:02,0:04:22,0:04:42,55,380
2016,81,Nov,0:00:54,0:01:00,0:04:50,0:04:50,48,366
2016,81,Dec,0:01:01,0:00:58,0:03:39,0:04:48,50,397
2016,81,Overall 2016,0:00:58,0:01:02,0:04:12,0:04:37,582,4552
2016,82,Jan,0:01:07,0:01:07,0:04:28,0:04:02,82,323
2016,82,Feb,0:01:00,0:01:08,0:04:43,0:03:52,64,295
2016,82,Mar,0:01:08,0:01:05,0:04:24,0:04:18,69,285
2016,82,Apr,0:01:04,0:01:09,0:04:20,0:04:00,58,319
2016,82,May,0:01:07,0:01:11,0:04:51,0:03:42,63,318
2016,82,Jun,0:01:09,0:01:13,0:04:34,0:03:55,75,312
2016,82,Jul,0:01:08,0:01:17,0:05:59,0:04:13,58,320
2016,82,Aug,0:01:17,0:01:13,0:04:42,0:04:08,71,308
2016,82,Sep,0:01:16,0:01:05,0:03:27,0:03:45,81,304
2016,82,Oct,0:01:10,0:01:03,0:04:15,0:03:55,79,308
2016,82,Nov,0:01:07,0:01:06,0:03:55,0:04:10,66,277
2016,82,Dec,0:01:01,0:01:09,0:04:12,0:04:08,101,290
2016,82,Overall 2016,0:01:08,0:01:09,0:04:25,0:04:01,867,3659
2016,83,Jan,0:00:59,0:01:04,0:04:05,0:04:32,57,225
2016,83,Feb,0:01:01,0:00:59,0:04:20,0:04:44,40,230
2016,83,Mar,0:00:54,0:00:55,0:04:19,0:04:46,62,251
2016,83,Apr,0:00:52,0:00:57,0:04:15,0:04:34,61,217
2016,83,May,0:00:58,0:01:03,0:04:12,0:04:38,54,260
2016,83,Jun,0:00:58,0:01:08,0:04:53,0:04:41,57,240
2016,83,Jul,0:01:09,0:01:19,0:04:31,0:04:31,57,238
2016,83,Aug,0:01:03,0:01:15,0:04:31,0:04:41,52,262
2016,83,Sep,0:01:12,0:01:14,0:04:58,0:04:23,53,235
2016,83,Oct,0:00:57,0:01:02,0:04:38,0:05:33,56,229
2016,83,Nov,0:00:54,0:00:56,0:04:15,0:04:55,40,248
2016,83,Dec,0:00:55,0:00:52,0:04:53,0:04:55,55,273
2016,83,Overall 2016,0:00:59,0:01:04,0:04:29,0:04:45,644,2908
2016,84,Jan,0:00:57,0:00:58,0:04:51,0:05:02,47,253
2016,84,Feb,0:01:02,0:01:01,0:04:54,0:04:38,52,259
2016,84,Mar,0:01:06,0:01:02,0:04:35,0:04:50,47,247
2016,84,Apr,0:01:00,0:01:05,0:04:20,0:04:59,44,254
2016,84,May,0:00:58,0:01:00,0:04:33,0:05:00,55,249
2016,84,Jun,0:00:59,0:00:58,0:04:51,0:04:57,54,254
2016,84,Jul,0:00:57,0:00:53,0:05:12,0:04:51,54,244
2016,84,Aug,0:00:50,0:00:58,0:05:38,0:05:07,62,291
2016,84,Sep,0:00:58,0:00:50,0:04:31,0:05:10,54,255
2016,84,Oct,0:01:00,0:01:03,0:05:09,0:04:44,59,239
2016,84,Nov,0:01:04,0:01:02,0:05:23,0:04:56,67,235
2016,84,Dec,0:00:59,0:00:56,0:05:01,0:04:49,64,268
2016,84,Overall 2016,0:00:59,0:00:59,0:04:57,0:04:55,659,3048
2016,85,Jan,0:01:13,0:01:08,0:05:51,0:04:22,36,231
2016,85,Feb,0:01:01,0:01:09,0:03:53,0:04:16,35,245
2016,85,Mar,0:01:00,0:01:09,0:04:25,0:04:29,28,255
2016,85,Apr,0:00:59,0:01:10,0:04:27,0:04:04,34,227
2016,85,May,0:01:06,0:01:04,0:03:50,0:04:12,27,226
2016,85,Jun,0:01:02,0:01:02,0:04:18,0:04:21,26,224
2016,85,Jul,0:01:08,0:01:09,0:03:20,0:04:29,45,214
2016,85,Aug,0:01:09,0:01:09,0:04:11,0:04:17,46,269
2016,85,Sep,0:01:07,0:01:09,0:03:57,0:04:26,29,234
2016,85,Oct,0:00:59,0:01:04,0:04:59,0:04:21,46,239
2016,85,Nov,0:01:00,0:01:06,0:04:34,0:04:52,46,234
2016,85,Dec,0:00:48,0:00:58,0:04:19,0:04:41,29,266
2016,85,Overall 2016,0:01:04,0:01:06,0:04:22,0:04:24,427,2864
2016,86,Jan,0:01:19,0:01:09,0:03:55,0:03:29,46,228
2016,86,Feb,0:01:22,0:01:16,0:03:46,0:03:54,47,210
2016,86,Mar,0:01:04,0:01:06,0:04:24,0:03:58,52,235
2016,86,Apr,0:01:09,0:01:05,0:03:58,0:03:43,51,192
2016,86,May,0:01:07,0:01:02,0:03:51,0:03:52,52,189
2016,86,Jun,0:01:04,0:01:01,0:04:11,0:03:57,63,217
2016,86,Jul,0:01:01,0:01:02,0:04:15,0:04:17,54,222
2016,86,Aug,0:00:46,0:00:49,0:03:56,0:04:04,45,210
2016,86,Sep,0:00:59,0:00:55,0:05:05,0:03:57,58,256
2016,86,Oct,0:01:04,0:00:58,0:04:31,0:03:48,52,247
2016,86,Nov,0:01:01,0:01:00,0:04:51,0:03:53,65,223
2016,86,Dec,0:01:08,0:00:56,0:04:17,0:03:27,49,205
2016,86,Overall 2016,0:01:05,0:01:02,0:04:17,0:03:52,634,2634
2016,87,Jan,0:01:10,0:01:08,0:03:06,0:03:39,27,282
2016,87,Feb,0:01:13,0:01:10,0:03:29,0:03:57,29,268
2016,87,Mar,0:00:57,0:01:11,0:03:15,0:03:41,27,288
2016,87,Apr,0:01:08,0:01:08,0:03:53,0:03:54,22,269
2016,87,May,0:01:01,0:01:05,0:03:09,0:03:47,20,280
2016,87,Jun,0:01:06,0:01:05,0:03:28,0:04:02,25,275
2016,87,Jul,0:01:08,0:01:03,0:04:02,0:04:00,23,270
2016,87,Aug,0:01:11,0:01:05,0:03:44,0:04:04,26,289
2016,87,Sep,0:01:04,0:01:04,0:03:27,0:04:06,30,268
2016,87,Oct,0:01:02,0:01:02,0:03:21,0:04:02,30,273
2016,87,Nov,0:01:02,0:01:00,0:03:38,0:03:59,34,279
2016,87,Dec,0:01:06,0:01:04,0:03:37,0:03:53,42,297
2016,87,Overall 2016,0:01:06,0:01:05,0:03:30,0:03:55,335,3338
2016,88,Jan,0:01:09,0:01:08,0:03:40,0:04:09,63,323
2016,88,Feb,0:01:11,0:01:07,0:04:19,0:04:28,58,320
2016,88,Mar,0:01:07,0:01:06,0:04:28,0:04:05,51,335
2016,88,Apr,0:01:04,0:01:04,0:03:56,0:04:25,62,330
2016,88,May,0:01:05,0:01:01,0:04:53,0:04:22,62,311
2016,88,Jun,0:01:00,0:01:02,0:04:22,0:04:37,79,332
2016,88,Jul,0:01:15,0:01:05,0:05:03,0:04:30,74,311
2016,88,Aug,0:01:12,0:01:07,0:04:17,0:04:30,68,350
2016,88,Sep,0:01:20,0:01:10,0:04:50,0:04:29,66,335
2016,88,Oct,0:01:08,0:01:08,0:04:11,0:04:50,81,352
2016,88,Nov,0:01:09,0:01:06,0:03:58,0:04:17,83,332
2016,88,Dec,0:01:10,0:01:08,0:04:18,0:04:24,79,351
2016,88,Overall 2016,0:01:10,0:01:06,0:04:21,0:04:26,826,3982
2016,89,Jan,0:01:14,0:01:08,0:04:27,0:04:30,88,674
2016,89,Feb,0:01:09,0:01:08,0:04:31,0:04:35,67,625
2016,89,Mar,0:01:07,0:01:06,0:04:01,0:04:32,82,603
2016,89,Apr,0:01:09,0:01:05,0:03:50,0:04:39,76,615
2016,89,May,0:01:02,0:01:05,0:04:07,0:04:36,75,582
2016,89,Jun,0:01:05,0:01:03,0:04:24,0:04:39,75,597
2016,89,Jul,0:00:59,0:01:04,0:04:32,0:04:39,83,579
2016,89,Aug,0:01:03,0:01:05,0:04:07,0:04:46,83,626
2016,89,Sep,0:01:10,0:01:03,0:04:38,0:04:40,97,576
2016,89,Oct,0:01:04,0:01:01,0:04:02,0:04:33,88,587
2016,89,Nov,0:00:55,0:00:59,0:04:16,0:04:40,86,541
2016,89,Dec,0:01:01,0:01:02,0:04:06,0:04:39,110,585
2016,89,Overall 2016,0:01:05,0:01:04,0:04:15,0:04:37,1010,7190
2016,90,Jan,0:01:19,0:01:08,0:03:45,0:04:11,72,296
2016,90,Feb,0:01:01,0:01:05,0:03:43,0:04:21,43,354
2016,90,Mar,0:01:06,0:01:06,0:02:55,0:04:12,40,332
2016,90,Apr,0:01:04,0:01:07,0:03:32,0:04:50,71,320
2016,90,May,0:01:09,0:01:08,0:03:55,0:04:15,67,298
2016,90,Jun,0:01:08,0:01:07,0:03:45,0:04:36,73,342
2016,90,Jul,0:01:10,0:01:09,0:03:18,0:04:34,66,285
2016,90,Aug,0:01:05,0:01:08,0:03:27,0:04:24,59,349
2016,90,Sep,0:01:06,0:01:06,0:03:31,0:04:37,39,332
2016,90,Oct,0:00:57,0:00:59,0:03:42,0:04:46,58,319
2016,90,Nov,0:00:57,0:01:00,0:03:21,0:04:29,59,306
2016,90,Dec,0:01:12,0:01:01,0:04:07,0:04:38,67,364
2016,90,Overall 2016,0:01:06,0:01:05,0:03:37,0:04:30,714,3897
2016,91,Jan,0:01:04,0:01:09,0:05:23,0:05:20,76,464
2016,91,Feb,0:01:07,0:01:05,0:04:55,0:05:09,60,451
2016,91,Mar,0:01:03,0:01:05,0:05:35,0:05:40,54,515
2016,91,Apr,0:01:12,0:01:09,0:06:05,0:05:11,74,433
2016,91,May,0:01:01,0:01:09,0:04:52,0:05:29,67,463
2016,91,Jun,0:01:04,0:01:09,0:06:09,0:05:21,84,503
2016,91,Jul,0:01:01,0:01:06,0:05:46,0:05:36,74,440
2016,91,Aug,0:01:04,0:01:06,0:05:23,0:05:44,80,496
2016,91,Sep,0:00:57,0:00:59,0:05:21,0:05:29,74,472
2016,91,Oct,0:00:54,0:01:00,0:05:35,0:05:35,71,457
2016,91,Nov,0:01:04,0:01:02,0:05:32,0:05:45,74,454
2016,91,Dec,0:01:01,0:01:05,0:05:39,0:05:32,92,479
2016,91,Overall 2016,0:01:03,0:01:05,0:05:32,0:05:29,880,5627
2016,92,Jan,0:01:01,0:01:07,0:04:17,0:04:29,64,189
2016,92,Feb,0:01:05,0:01:10,0:04:48,0:04:37,46,185
2016,92,Mar,0:00:57,0:01:06,0:04:20,0:04:33,71,221
2016,92,Apr,0:00:48,0:01:02,0:04:44,0:04:44,63,195
2016,92,May,0:00:51,0:01:01,0:05:09,0:04:35,73,165
2016,92,Jun,0:00:46,0:00:47,0:04:32,0:04:56,58,200
2016,92,Jul,0:00:54,0:00:50,0:04:41,0:04:49,75,177
2016,92,Aug,0:00:52,0:00:53,0:05:15,0:04:55,53,169
2016,92,Sep,0:01:01,0:00:58,0:05:38,0:05:07,61,214
2016,92,Oct,0:01:00,0:00:54,0:04:47,0:05:15,58,220
2016,92,Nov,0:00:58,0:01:01,0:04:38,0:05:02,80,183
2016,92,Dec,0:01:02,0:00:59,0:04:24,0:05:02,62,208
2016,92,Overall 2016,0:00:56,0:00:59,0:04:46,0:04:51,764,2326
2016,93,Jan,0:00:54,0:00:59,0:04:56,0:04:18,68,372
2016,93,Feb,0:00:54,0:01:04,0:04:16,0:04:12,55,403
2016,93,Mar,0:00:50,0:00:59,0:05:16,0:04:26,61,384
2016,93,Apr,0:00:49,0:01:00,0:04:43,0:04:09,49,378
2016,93,May,0:00:56,0:01:02,0:03:28,0:04:24,50,375
2016,93,Jun,0:01:02,0:01:00,0:04:16,0:04:16,70,426
2016,93,Jul,0:00:49,0:01:03,0:04:12,0:04:19,51,408
2016,93,Aug,0:01:01,0:01:03,0:04:55,0:04:32,55,375
2016,93,Sep,0:00:53,0:01:05,0:04:26,0:04:42,52,395
2016,93,Oct,0:01:02,0:01:00,0:04:29,0:04:41,57,401
2016,93,Nov,0:00:57,0:00:57,0:04:49,0:04:29,55,384
2016,93,Dec,0:01:03,0:01:00,0:04:24,0:04:31,70,419
2016,93,Overall 2016,0:00:56,0:01:01,0:04:33,0:04:25,693,4720
2016,94,Jan,0:01:16,0:01:07,0:03:21,0:04:10,85,606
2016,94,Feb,0:01:12,0:01:06,0:03:59,0:04:18,63,607
2016,94,Mar,0:01:12,0:01:07,0:03:26,0:04:09,64,586
2016,94,Apr,0:01:15,0:01:05,0:04:40,0:04:16,45,616
2016,94,May,0:01:10,0:01:07,0:03:49,0:04:07,70,597
2016,94,Jun,0:01:11,0:01:03,0:03:39,0:04:30,60,537
2016,94,Jul,0:01:08,0:01:04,0:04:08,0:04:08,77,574
2016,94,Aug,0:01:04,0:01:02,0:04:06,0:04:13,67,539
2016,94,Sep,0:01:06,0:01:04,0:03:53,0:04:29,59,551
2016,94,Oct,0:01:05,0:01:00,0:04:08,0:04:30,65,600
2016,94,Nov,0:01:10,0:00:57,0:03:50,0:04:24,69,558
2016,94,Dec,0:01:04,0:01:03,0:04:20,0:04:31,77,622
2016,94,Overall 2016,0:01:09,0:01:04,0:03:55,0:04:19,801,6993
2016,95,Jan,0:00:56,0:01:11,0:03:45,0:03:41,32,130
2016,95,Feb,0:01:05,0:01:12,0:04:17,0:04:08,37,143
2016,95,Mar,0:00:52,0:01:12,0:03:31,0:03:58,37,135
2016,95,Apr,0:01:04,0:01:07,0:02:37,0:04:16,33,130
2016,95,May,0:00:49,0:01:11,0:02:53,0:04:32,32,130
2016,95,Jun,0:00:59,0:01:05,0:03:23,0:04:32,35,137
2016,95,Jul,0:00:49,0:01:06,0:02:56,0:04:10,56,142
2016,95,Aug,0:00:51,0:01:04,0:04:16,0:04:37,30,117
2016,95,Sep,0:00:55,0:01:02,0:03:40,0:04:09,34,142
2016,95,Oct,0:01:05,0:01:08,0:05:18,0:04:02,31,145
2016,95,Nov,0:01:06,0:01:07,0:03:26,0:04:09,39,133
2016,95,Dec,0:01:04,0:01:11,0:04:57,0:04:42,48,139
2016,95,Overall 2016,0:00:58,0:01:08,0:03:42,0:04:14,444,1623
2016,96,Jan,0:01:10,0:01:15,0:04:38,0:04:31,40,208
2016,96,Feb,0:01:12,0:01:16,0:04:13,0:04:49,35,231
2016,96,Mar,0:01:08,0:01:14,0:04:42,0:04:39,32,200
2016,96,Apr,0:01:09,0:01:17,0:03:55,0:04:44,34,201
2016,96,May,0:01:06,0:01:14,0:04:23,0:04:43,37,190
2016,96,Jun,0:01:12,0:01:12,0:05:10,0:04:41,20,220
2016,96,Jul,0:01:07,0:01:10,0:04:29,0:04:39,41,181
2016,96,Aug,0:01:14,0:01:10,0:04:30,0:04:38,30,215
2016,96,Sep,0:01:12,0:01:08,0:04:31,0:05:10,27,197
2016,96,Oct,0:01:05,0:01:07,0:04:07,0:05:21,29,217
2016,96,Nov,0:01:08,0:01:06,0:03:41,0:05:06,33,218
2016,96,Dec,0:01:11,0:01:09,0:04:49,0:04:57,44,239
2016,96,Overall 2016,0:01:10,0:01:12,0:04:25,0:04:50,402,2517
2016,97,Jan,0:01:10,0:01:13,0:06:52,0:05:08,23,50
2016,97,Feb,0:01:34,0:01:20,0:04:44,0:05:02,22,41
2016,97,Mar,0:01:26,0:01:00,0:06:11,0:04:59,18,39
2016,97,Apr,0:01:13,0:01:02,0:05:43,0:04:46,13,46
2016,97,May,0:01:07,0:00:56,0:06:17,0:05:19,14,57
2016,97,Jun,0:01:14,0:01:05,0:04:29,0:05:50,19,36
2016,97,Jul,0:01:20,0:01:07,0:04:47,0:05:36,16,48
2016,97,Aug,0:00:48,0:00:58,0:05:41,0:06:27,17,58
2016,97,Sep,0:01:13,0:01:09,0:05:53,0:05:24,9,48
2016,97,Oct,0:00:50,0:01:14,0:08:00,0:06:47,15,44
2016,97,Nov,0:01:06,0:01:11,0:06:04,0:06:22,19,42
2016,97,Dec,0:00:55,0:01:01,0:05:34,0:05:30,21,45
2016,97,Overall 2016,0:01:11,0:01:06,0:05:48,0:05:36,206,554
2016,98,Jan,0:01:05,0:01:11,0:04:07,0:04:25,85,517
2016,98,Feb,0:01:07,0:01:10,0:04:15,0:04:29,71,488
2016,98,Mar,0:01:02,0:01:09,0:04:47,0:04:20,80,517
2016,98,Apr,0:01:12,0:01:09,0:04:09,0:04:13,64,452
2016,98,May,0:01:06,0:01:08,0:04:23,0:04:24,77,442
2016,98,Jun,0:01:09,0:01:07,0:04:37,0:04:37,72,457
2016,98,Jul,0:01:16,0:01:09,0:04:11,0:04:35,88,494
2016,98,Aug,0:01:06,0:01:10,0:04:32,0:04:49,80,536
2016,98,Sep,0:00:51,0:00:59,0:05:00,0:04:52,59,492
2016,98,Oct,0:01:03,0:01:01,0:05:24,0:04:45,73,527
2016,98,Nov,0:00:54,0:00:57,0:05:28,0:04:44,84,487
2016,98,Dec,0:00:52,0:00:57,0:05:09,0:04:54,79,520
2016,98,Overall 2016,0:01:04,0:01:05,0:04:39,0:04:36,912,5929
2016,99,Jan,0:01:06,0:01:07,0:05:28,0:05:10,16,37
2016,99,Feb,0:01:03,0:01:02,0:03:51,0:04:05,12,24
2016,99,Mar,0:00:49,0:01:21,0:04:34,0:05:34,6,24
2016,99,Apr,0:01:11,0:01:12,0:05:10,0:05:28,16,38
2016,99,May,0:00:58,0:01:04,0:04:24,0:05:13,10,49
2016,99,Jun,0:01:07,0:01:22,0:04:47,0:04:54,13,32
2016,99,Jul,0:01:33,0:01:13,0:04:22,0:05:01,21,30
2016,99,Aug,0:01:11,0:01:20,0:05:57,0:04:19,9,40
2016,99,Sep,0:01:18,0:01:28,0:05:17,0:06:06,11,34
2016,99,Oct,0:01:07,0:01:17,0:04:31,0:05:46,17,40
2016,99,Nov,0:01:03,0:01:16,0:06:23,0:05:34,13,38
2016,99,Dec,0:01:19,0:01:18,0:04:36,0:05:25,9,42
2016,99,Overall 2016,0:01:11,0:01:15,0:04:54,0:05:14,153,428
2016,100,Jan,0:01:16,0:01:06,0:03:43,0:03:49,22,193
2016,100,Feb,0:01:04,0:01:03,0:03:22,0:04:03,16,212
2016,100,Mar,0:01:23,0:01:00,0:04:08,0:03:58,33,203
2016,100,Apr,0:00:56,0:00:59,0:04:45,0:03:53,38,191
2016,100,May,0:01:03,0:01:04,0:04:18,0:03:39,24,193
2016,100,Jun,0:01:10,0:01:03,0:04:23,0:04:18,27,186
2016,100,Jul,0:01:16,0:01:01,0:04:26,0:04:03,26,211
2016,100,Aug,0:00:59,0:01:02,0:03:51,0:04:10,21,209
2016,100,Sep,0:01:02,0:01:01,0:05:04,0:03:57,28,212
2016,100,Oct,0:01:02,0:01:02,0:03:56,0:04:02,38,209
2016,100,Nov,0:00:55,0:00:53,0:04:33,0:04:18,30,207
2016,100,Dec,0:00:58,0:00:49,0:06:01,0:04:01,26,189
2016,100,Overall 2016,0:01:05,0:01:00,0:04:26,0:04:01,329,2415
2016,101,Jan,0:01:08,0:01:07,0:04:02,0:04:13,21,88
2016,101,Feb,0:01:11,0:01:09,0:03:25,0:03:57,10,71
2016,101,Mar,0:01:04,0:01:10,0:05:25,0:03:43,12,93
2016,101,Apr,0:01:01,0:01:08,0:02:47,0:03:58,12,69
2016,101,May,0:01:12,0:01:04,0:02:55,0:04:11,10,75
2016,101,Jun,0:01:01,0:00:57,0:04:01,0:04:08,16,88
2016,101,Jul,0:01:10,0:01:03,0:03:11,0:04:31,20,106
2016,101,Aug,0:01:04,0:01:07,0:04:40,0:04:07,14,90
2016,101,Sep,0:01:04,0:01:03,0:03:42,0:03:56,12,77
2016,101,Oct,0:01:09,0:01:07,0:03:42,0:05:20,20,88
2016,101,Nov,0:01:00,0:01:04,0:05:33,0:04:20,12,95
2016,101,Dec,0:00:58,0:01:01,0:04:13,0:04:28,20,90
2016,101,Overall 2016,0:01:06,0:01:05,0:03:57,0:04:15,179,1030
2016,102,Jan,0:01:05,0:01:07,0:04:21,0:04:04,61,314
2016,102,Feb,0:01:06,0:01:09,0:03:55,0:04:09,43,254
2016,102,Mar,0:01:11,0:01:07,0:04:34,0:03:59,45,329
2016,102,Apr,0:01:07,0:01:05,0:04:42,0:04:29,48,308
2016,102,May,0:01:13,0:01:03,0:04:49,0:04:11,40,268
2016,102,Jun,0:01:04,0:01:00,0:05:15,0:04:18,40,291
2016,102,Jul,0:01:01,0:00:58,0:05:48,0:04:31,46,274
2016,102,Aug,0:00:56,0:00:52,0:04:40,0:04:36,34,300
2016,102,Sep,0:00:53,0:00:49,0:04:47,0:04:35,44,282
2016,102,Oct,0:00:56,0:00:50,0:04:43,0:04:29,44,316
2016,102,Nov,0:01:04,0:00:53,0:04:02,0:04:14,46,277
2016,102,Dec,0:00:53,0:00:53,0:04:24,0:04:23,54,281
2016,102,Overall 2016,0:01:02,0:00:59,0:04:39,0:04:20,545,3494
2016,103,Jan,0:01:07,0:01:06,0:03:55,0:04:28,29,166
2016,103,Feb,0:01:02,0:01:07,0:03:16,0:04:13,22,200
2016,103,Mar,0:00:52,0:01:04,0:03:44,0:04:38,23,186
2016,103,Apr,0:01:18,0:01:00,0:04:27,0:04:14,22,196
2016,103,May,0:00:58,0:01:00,0:04:39,0:03:54,20,196
2016,103,Jun,0:00:54,0:01:00,0:04:08,0:04:16,26,178
2016,103,Jul,0:00:59,0:00:57,0:04:26,0:04:17,22,176
2016,103,Aug,0:00:54,0:01:02,0:03:38,0:04:44,17,195
2016,103,Sep,0:00:54,0:00:55,0:04:43,0:04:11,36,168
2016,103,Oct,0:01:03,0:00:58,0:02:47,0:04:17,23,196
2016,103,Nov,0:01:00,0:00:54,0:04:19,0:04:24,28,172
2016,103,Dec,0:01:06,0:00:56,0:04:17,0:04:19,37,199
2016,103,Overall 2016,0:01:02,0:01:00,0:04:05,0:04:19,305,2228
2016,104,Jan,0:00:55,0:00:59,0:04:56,0:03:33,28,247
2016,104,Feb,0:00:53,0:00:57,0:03:43,0:03:38,26,254
2016,104,Mar,0:00:50,0:00:54,0:03:44,0:03:44,35,255
2016,104,Apr,0:01:11,0:01:02,0:03:50,0:03:42,30,223
2016,104,May,0:01:03,0:01:04,0:03:35,0:03:47,24,240
2016,104,Jun,0:00:58,0:00:55,0:03:45,0:03:48,35,246
2016,104,Jul,0:00:57,0:00:59,0:04:06,0:03:49,45,228
2016,104,Aug,0:01:03,0:00:59,0:03:48,0:03:56,22,274
2016,104,Sep,0:00:57,0:00:59,0:04:41,0:03:45,28,241
2016,104,Oct,0:01:03,0:00:51,0:04:17,0:03:49,35,270
2016,104,Nov,0:00:56,0:00:51,0:03:57,0:03:59,41,270
2016,104,Dec,0:01:07,0:00:54,0:03:54,0:03:52,41,237
2016,104,Overall 2016,0:00:59,0:00:57,0:04:01,0:03:47,390,2985
2016,105,Jan,0:00:57,0:01:05,0:05:42,0:04:23,45,292
2016,105,Feb,0:00:58,0:00:59,0:05:13,0:04:24,39,315
2016,105,Mar,0:01:02,0:01:03,0:03:59,0:04:33,37,345
2016,105,Apr,0:01:05,0:01:05,0:04:22,0:04:37,48,296
2016,105,May,0:01:04,0:01:05,0:05:01,0:04:41,48,343
2016,105,Jun,0:00:58,0:01:02,0:05:06,0:04:41,59,305
2016,105,Jul,0:01:02,0:00:56,0:04:38,0:04:46,36,324
2016,105,Aug,0:00:55,0:01:04,0:05:09,0:04:32,38,314
2016,105,Sep,0:01:01,0:00:59,0:04:50,0:04:31,39,304
2016,105,Oct,0:01:11,0:01:06,0:03:56,0:04:43,39,307
2016,105,Nov,0:01:03,0:01:07,0:05:09,0:04:28,54,299
2016,105,Dec,0:01:06,0:01:02,0:05:32,0:04:55,51,370
2016,105,Overall 2016,0:01:02,0:01:03,0:04:55,0:04:37,533,3814
2016,106,Jan,0:01:07,0:01:09,0:04:20,0:04:19,21,225
2016,106,Feb,0:01:19,0:01:11,0:04:35,0:04:21,18,218
2016,106,Mar,0:01:03,0:01:04,0:04:22,0:04:13,29,206
2016,106,Apr,0:01:10,0:01:04,0:04:26,0:04:36,19,201
2016,106,May,0:01:04,0:01:06,0:04:05,0:04:50,30,185
2016,106,Jun,0:01:08,0:01:03,0:05:04,0:04:34,26,213
2016,106,Jul,0:01:05,0:00:59,0:03:38,0:04:39,26,241
2016,106,Aug,0:01:22,0:01:02,0:04:17,0:04:51,18,215
2016,106,Sep,0:01:08,0:01:01,0:03:52,0:04:29,28,178
2016,106,Oct,0:01:14,0:01:03,0:05:29,0:04:42,27,209
2016,106,Nov,0:01:19,0:01:03,0:05:20,0:04:48,23,223
2016,106,Dec,0:01:18,0:01:03,0:05:22,0:04:43,36,230
2016,106,Overall 2016,0:01:11,0:01:04,0:04:33,0:04:36,301,2544
2016,107,Jan,0:00:59,0:01:12,0:04:22,0:03:34,16,128
2016,107,Feb,0:01:18,0:01:12,0:03:59,0:03:35,23,158
2016,107,Mar,0:01:07,0:01:10,0:04:47,0:03:54,37,140
2016,107,Apr,0:01:02,0:01:11,0:03:52,0:03:21,26,140
2016,107,May,0:01:06,0:01:08,0:04:00,0:03:37,21,151
2016,107,Jun,0:01:04,0:01:10,0:04:19,0:03:24,28,138
2016,107,Jul,0:01:05,0:01:11,0:02:58,0:03:51,11,147
2016,107,Aug,0:01:12,0:01:06,0:04:07,0:03:36,14,144
2016,107,Sep,0:01:14,0:01:08,0:03:55,0:03:26,21,152
2016,107,Oct,0:01:18,0:01:05,0:03:58,0:03:49,22,145
2016,107,Nov,0:01:08,0:01:02,0:04:19,0:03:48,27,133
2016,107,Dec,0:01:11,0:01:08,0:04:27,0:03:42,40,165
2016,107,Overall 2016,0:01:09,0:01:09,0:04:11,0:03:38,286,1741
2016,108,Jan,0:01:15,0:01:18,0:07:51,0:05:57,16,15
2016,108,Feb,0:01:08,0:01:07,0:06:14,0:07:11,15,17
2016,108,Mar,0:00:55,0:01:21,0:05:37,0:06:05,8,19
2016,108,Apr,0:01:07,0:01:11,0:05:49,0:07:02,9,25
2016,108,May,0:00:57,0:01:07,0:03:34,0:07:18,4,14
